1438, 111.763,
1439, 110.425,
1440, 79.8676,
1441, 93.5302,
1442, 100.761,
1443, 139.678,
1444, 63.3234,
1445, 119.926,
1446, 100.85,
1447, 99.9529,
1448, 106.382,
1449, 67.1046,
1450, 92.5858,
1451, 80.5995,
1452, 52.8405,
1453, 82.7757,
1454, 117.937,
1455, 104.247,
1456, 74.6644,
1457, 106.026,
1458, 105.622,
1459, 54.33,
1460, 73.2101,
1461, 62.14,
1462, 96.4627,
1463, 112.778,
1464, 68.5146,
1465, 52.2092,
1466, 102.469,
1467, 119.972,
1468, 154.777,
1469, 66.5861,
1470, 97.5831,
1471, 128.451,
1472, 57.8625,
1473, 76.129,
1474, 94.9302,
1475, 137.012,
1476, 73.5881,
1477, 74.1678,
1478, 102.355,
1479, 113.4,
1480, 65.4333,
1481, 58.5782,
1482, 65.6766,
1483, 88.4763,
1484, 56.0235,
1485, 73.5605,
1486, 74.4359,
1487, 91.4794,
1488, 72.5272,
1489, 41.9746,
1490, 98.1585,
1491, 39.1615,
1492, 66.7106,
1493, 54.1665,
1494, 93.7903,
1495, 40.5201,
1496, 78.3813,
1497, 52.9175,
1498, 88.7415,
1499, 35.3408,
1500, 67.4993,
1501, 65.3372,
1502, 44.3675,
1503, 134.963,
1504, 107.907,
1505, 67.8664,
1506, 115.145,
1507, 87.4921,
1508, 97.6098,
1509, 115.807,
1510, 70.9482,
1511, 61.589,
1512, 54.4882,
1513, 103.993,
1514, 96.0764,
1515, 109.385,
1516, 116.578,
1517, 66.5295,
1518, 106.678,
1519, 193.072,
1520, 106.899,
1521, 128.494,
1522, 55.929,
1523, 104.074,
1524, 104.328,
1525, 86.2361,
1526, 86.0353,
1527, 89.4197,
1528, 73.3856,
1529, 52.7071,
1530, 67.0178,
1531, 59.493,
1532, 69.619,
1533, 43.4346,
1534, 99.1426,
1535, 67.3654,
1536, 88.2832,
1537, 61.7896,
1538, 51.5435,
1539, 143.214,
1540, 84.2318,
1541, 61.5255,
1542, 82.7838,
1543, 65.3026,
1544, 82.2807,
1545, 88.9041,
1546, 80.7088,
1547, 67.5216,
1548, 117.624,
1549, 68.6671,
1550, 99.171,
1551, 106.652,
1552, 104.158,
1553, 72.9178,
1554, 85.8343,
1555, 33.5993,
1556, 71.8845,
1557, 84.1563,
1558, 66.6612,
1559, 41.5917,
1560, 121.946,
1561, 93.1535,
1562, 116.25,
1563, 70.2356,
1564, 76.8797,
1565, 109.936,
1566, 48.8851,
1567, 56.2598,
1568, 90.1006,
1569, 31.0967,
1570, 67.1003,
1571, 42.3444,
1572, 101.877,
1573, 75.0727,
